time,x,y
40.96,0.3424248497,0.625875
41,0.3410921844,0.625875
41.03,0.339759519,0.625875
41.06,0.3384268537,0.625875
41.1,0.3371042084,0.625875
41.13,0.3357715431,0.6265
41.16,0.3351102204,0.6265
41.2,0.3344388778,0.6265
41.23,0.3337775551,0.6265
41.36,0.3331162325,0.6271388889
41.46,0.3317835671,0.6277638889
41.5,0.3311122244,0.6284027778
41.56,0.3304509018,0.6290277778
41.6,0.3304509018,0.6296666667
41.63,0.3297895792,0.6296666667
41.66,0.3297895792,0.6309305556
41.7,0.3304509018,0.6309305556
41.76,0.3311122244,0.6315555556
41.8,0.3317835671,0.6315555556
41.83,0.3324448898,0.6315555556
41.86,0.3324448898,0.6321944444
41.93,0.3331162325,0.6321944444
42,0.3344388778,0.6321944444
42.1,0.3351102204,0.6321944444
42.13,0.3364328657,0.6321944444
42.16,0.3371042084,0.6321944444
42.23,0.3377655311,0.6321944444
42.26,0.3384268537,0.6321944444
42.33,0.339759519,0.6315555556
42.36,0.3410921844,0.6315555556
42.4,0.3430861723,0.6309305556
42.43,0.3444188377,0.6309305556
42.46,0.3464128257,0.6309305556
42.5,0.3470741483,0.6309305556
42.53,0.3477354709,0.6309305556
42.56,0.3490681363,0.6309305556
42.59,0.3497294589,0.6309305556
42.63,0.3517334669,0.6309305556
42.66,0.3530561122,0.6315555556
42.7,0.3543887776,0.6315555556
42.73,0.3570440882,0.6309305556
42.76,0.3603707415,0.6296666667
42.8,0.3643587174,0.6277638889
42.83,0.3670240481,0.6265
42.86,0.3696793587,0.6252361111
42.9,0.3716733467,0.6239722222
42.96,0.3723446894,0.6239722222
43,0.373006012,0.6233333333
43.03,0.373006012,0.6227083333
43.06,0.3743386774,0.6214444444
43.09,0.3763326653,0.6195416667
43.13,0.3783266533,0.6176527778
43.16,0.3809819639,0.6151111111
43.2,0.3823146293,0.6138472222
43.23,0.3829759519,0.6132222222
43.26,0.3829759519,0.6119583333
43.29,0.3843086172,0.6113194444
43.33,0.3843086172,0.6106944444
43.36,0.3856412826,0.6094305556
43.39,0.3869639279,0.6075277778
43.43,0.3889579158,0.605
43.46,0.3909619238,0.6030972222
43.5,0.3929559118,0.6012083333
43.53,0.3949498998,0.5993055556
43.56,0.3962725451,0.5980416667
43.59,0.3982665331,0.5961388889
43.63,0.4002705411,0.5929722222
43.66,0.4022645291,0.5898194444
43.69,0.404258517,0.5866527778
43.73,0.4069138277,0.5834861111
43.76,0.4089078156,0.5803333333
43.79,0.410240481,0.5778055556
43.83,0.4115731463,0.5752638889
43.86,0.4128957916,0.573375
43.89,0.4148897796,0.5708472222
43.93,0.4162224449,0.5689444444
43.96,0.4175551102,0.5670416667
44.01,0.4188877756,0.5651527778
44.03,0.4195490982,0.5638888889
44.06,0.4202104208,0.562625
44.09,0.4208817635,0.5613472222
44.13,0.4208817635,0.5600833333
44.16,0.4215430862,0.5588194444
44.19,0.4228757515,0.5562916667
44.23,0.4248697395,0.553125
44.26,0.4268637275,0.5499722222
44.33,0.4268637275,0.5493333333
44.36,0.4268637275,0.5505972222
44.39,0.4222044088,0.5562916667
44.43,0.4148897796,0.5645138889
44.46,0.4089078156,0.5695694444
44.49,0.4049198397,0.574
44.53,0.4015931864,0.5778055556
44.56,0.3989378758,0.5822222222
44.59,0.3976052104,0.58475
44.63,0.3956112224,0.5879166667
44.66,0.3949498998,0.5910833333
44.7,0.3942785571,0.5929722222
44.73,0.3942785571,0.59425
44.76,0.3936172345,0.5955138889
44.79,0.3936172345,0.5974027778
44.83,0.3929559118,0.6005694444
44.86,0.3929559118,0.605625
44.89,0.3936172345,0.6087916667
44.93,0.3936172345,0.6113194444
44.96,0.3936172345,0.6125833333
44.99,0.3936172345,0.6138472222
45.03,0.3929559118,0.61575
45.06,0.3929559118,0.6170138889
45.1,0.3922845691,0.6182777778
45.13,0.3922845691,0.6189166667
45.16,0.3916232465,0.6195416667
45.19,0.3916232465,0.6208055556
45.23,0.3909619238,0.6214444444
45.53,0.3909619238,0.6214444444
46.06,0.3949498998,0.6201805556
46.09,0.3989378758,0.6195416667
46.13,0.4029258517,0.6182777778
46.16,0.4055811623,0.6182777778
46.19,0.408246493,0.6170138889
46.23,0.410240481,0.6170138889
46.26,0.4128957916,0.6170138889
46.29,0.4155611222,0.6170138889
46.33,0.4188877756,0.6170138889
46.36,0.4235370741,0.6182777778
46.39,0.4288577154,0.6195416667
46.43,0.433507014,0.6227083333
46.46,0.43750501,0.6246111111
46.5,0.4388276553,0.6252361111
46.53,0.4388276553,0.625875
46.63,0.439498998,0.6252361111
46.66,0.439498998,0.6246111111
46.7,0.4388276553,0.6239722222
46.76,0.4381663327,0.6239722222
46.8,0.43750501,0.6239722222
46.83,0.43750501,0.6233333333
46.86,0.4368336673,0.6233333333
46.89,0.435501002,0.6233333333
46.96,0.4341783567,0.6227083333
46.99,0.433507014,0.6227083333
47.03,0.4328456914,0.6227083333
47.06,0.4315130261,0.6220694444
47.09,0.4308517034,0.6220694444
47.13,0.4301903808,0.6220694444
47.43,0.4301903808,0.6214444444
47.46,0.4295190381,0.6208055556
47.5,0.4288577154,0.6201805556
47.53,0.4281963928,0.6201805556
47.6,0.4281963928,0.6195416667
47.73,0.4275250501,0.6195416667
47.8,0.4268637275,0.6195416667
47.83,0.4261923848,0.6195416667
47.86,0.4255310621,0.6195416667
47.99,0.4255310621,0.6189166667
48.06,0.4255310621,0.6182777778
48.1,0.4248697395,0.6182777778
48.16,0.4241983968,0.6182777778
48.19,0.4222044088,0.6182777778
48.23,0.4195490982,0.6189166667
48.26,0.4155611222,0.6201805556
48.3,0.4128957916,0.6208055556
48.33,0.4109018036,0.6208055556
48.36,0.4095791583,0.6208055556
48.4,0.4089078156,0.6208055556
48.43,0.4069138277,0.6195416667
48.46,0.4049198397,0.6176527778
48.5,0.4035871743,0.6170138889
48.53,0.4022645291,0.6163888889
48.56,0.4002705411,0.6151111111
48.59,0.3982665331,0.6132222222
48.63,0.3962725451,0.6119583333
48.66,0.3949498998,0.6119583333
48.7,0.3922845691,0.6113194444
48.73,0.3882965932,0.6119583333
48.76,0.3843086172,0.6125833333
48.8,0.3829759519,0.6132222222
48.83,0.3816533066,0.6132222222
48.86,0.3809819639,0.6132222222
49.53,0.3809819639,0.6132222222
49.73,0.3823146293,0.6138472222
49.76,0.3843086172,0.6144861111
49.8,0.3869639279,0.6151111111
49.83,0.3909619238,0.61575
49.86,0.3942785571,0.61575
49.9,0.3969438878,0.61575
49.93,0.4002705411,0.61575
49.96,0.404258517,0.6144861111
50,0.4089078156,0.6144861111
50.03,0.4135671343,0.6138472222
50.06,0.4168837675,0.6138472222
50.1,0.4188877756,0.6138472222
50.23,0.4175551102,0.6151111111
50.26,0.4155611222,0.6163888889
50.29,0.4135671343,0.6176527778
50.33,0.4122344689,0.6176527778
50.36,0.4109018036,0.6170138889
50.4,0.4095791583,0.6163888889
50.43,0.408246493,0.61575
50.46,0.4069138277,0.61575
50.49,0.4055811623,0.6151111111
50.53,0.4035871743,0.6144861111
50.56,0.4009318637,0.6144861111
50.59,0.3982665331,0.6132222222
50.63,0.3956112224,0.6132222222
50.66,0.3929559118,0.6132222222
50.69,0.3902905812,0.6132222222
50.73,0.3882965932,0.6144861111
50.76,0.3863026052,0.6144861111
50.79,0.3849699399,0.6144861111
50.93,0.3843086172,0.6144861111
51,0.3836472946,0.6144861111
51.03,0.3836472946,0.6138472222
51.53,0.3836472946,0.6138472222
52.13,0.3836472946,0.6144861111
52.16,0.3829759519,0.61575
52.2,0.3829759519,0.6163888889
52.53,0.3829759519,0.6163888889
52.86,0.3829759519,0.61575
52.9,0.3829759519,0.6144861111
52.93,0.3836472946,0.6132222222
52.96,0.3836472946,0.6125833333
52.99,0.3856412826,0.6113194444
53.03,0.3863026052,0.6106944444
53.13,0.3849699399,0.6100555556
53.16,0.3836472946,0.6094305556
53.19,0.3816533066,0.6068888889
53.23,0.3803206413,0.6043611111
53.26,0.3803206413,0.6018333333
53.29,0.378987976,0.5974027778
53.33,0.3776553106,0.5929722222
53.36,0.376993988,0.5891805556
53.39,0.376993988,0.5860277778
53.43,0.3763326653,0.58475
53.53,0.3763326653,0.58475
53.56,0.3756613226,0.58475
53.6,0.3736673347,0.5853888889
53.63,0.3723446894,0.5860277778
53.66,0.3716733467,0.5866527778
53.79,0.373006012,0.5866527778
53.83,0.3743386774,0.5866527778
53.86,0.375,0.5866527778
53.89,0.3756613226,0.5866527778
53.93,0.3756613226,0.5872916667
54.03,0.3756613226,0.5879166667
54.06,0.3756613226,0.5898194444
54.09,0.3756613226,0.5917083333
54.13,0.375,0.5923472222
54.19,0.3756613226,0.5936111111
54.23,0.3763326653,0.5936111111
54.26,0.3776553106,0.59425
54.29,0.3783266533,0.59425
54.33,0.3796492986,0.594875
54.36,0.3809819639,0.5955138889
54.4,0.3823146293,0.5961388889
54.43,0.3829759519,0.5961388889
54.46,0.3829759519,0.5967777778
54.5,0.3829759519,0.5993055556
54.53,0.3816533066,0.6030972222
54.56,0.3803206413,0.6062638889
54.6,0.3796492986,0.6087916667
54.63,0.3796492986,0.6094305556
55.06,0.3796492986,0.6100555556
55.53,0.3796492986,0.6100555556
56.53,0.3796492986,0.6100555556
57.53,0.3796492986,0.6100555556
57.83,0.3803206413,0.6100555556
57.86,0.3809819639,0.6100555556
57.9,0.3809819639,0.6106944444
57.93,0.3816533066,0.6106944444
58.3,0.3823146293,0.6113194444
58.33,0.3829759519,0.6113194444
58.4,0.3836472946,0.6113194444
58.43,0.3843086172,0.6113194444
58.5,0.3856412826,0.6113194444
59.53,0.3856412826,0.6113194444
59.93,0.3876352705,0.6106944444
59.96,0.3902905812,0.6100555556
60,0.3922845691,0.6094305556
60.03,0.3929559118,0.6094305556
60.06,0.3942785571,0.6087916667
60.1,0.3956112224,0.6087916667
60.13,0.3962725451,0.6081527778
60.16,0.3982665331,0.6068888889
60.19,0.4009318637,0.6062638889
60.23,0.4029258517,0.6043611111
60.26,0.4049198397,0.6030972222
60.3,0.4069138277,0.6018333333
60.33,0.408246493,0.6012083333
60.36,0.4095791583,0.6005694444
60.4,0.4095791583,0.5999305556
60.43,0.410240481,0.5999305556
60.53,0.4089078156,0.6005694444
60.56,0.404258517,0.6037361111
60.6,0.3982665331,0.6081527778
60.63,0.3956112224,0.6094305556
60.66,0.3936172345,0.6106944444
60.7,0.3929559118,0.6106944444
60.73,0.3916232465,0.6119583333
60.76,0.3902905812,0.6119583333
60.79,0.3896292585,0.6125833333
60.83,0.3896292585,0.6132222222
60.9,0.3889579158,0.6138472222
60.93,0.3882965932,0.6144861111
60.96,0.3882965932,0.6151111111
60.99,0.3882965932,0.61575
61.13,0.3882965932,0.6163888889
61.16,0.3882965932,0.6170138889
61.2,0.3876352705,0.6170138889
61.23,0.3876352705,0.6176527778
61.26,0.3876352705,0.6182777778
61.53,0.3876352705,0.6182777778
61.66,0.3869639279,0.6182777778
61.7,0.3863026052,0.6176527778
61.73,0.3863026052,0.6151111111
61.76,0.3876352705,0.6100555556
61.8,0.3896292585,0.6037361111
