time,x,y
82.74,0.501993988,0.3184722222
82.78,0.5026553106,0.3184722222
82.81,0.5033266533,0.3190972222
82.84,0.5033266533,0.3203611111
82.88,0.503987976,0.321625
82.91,0.5046492986,0.3222638889
82.94,0.5053206413,0.3229027778
83.01,0.5059819639,0.3235277778
83.04,0.5066533066,0.3241666667
83.08,0.5073146293,0.3241666667
83.11,0.5079759519,0.3247916667
83.14,0.5093086172,0.3254305556
83.18,0.5099699399,0.3260555556
83.21,0.5106412826,0.3266944444
83.28,0.5113026052,0.3273194444
83.31,0.5119639279,0.3273194444
83.38,0.5126352705,0.3279583333
83.41,0.5132965932,0.3279583333
83.44,0.5132965932,0.3285833333
83.51,0.5132965932,0.3285833333
83.61,0.5139579158,0.3285833333
84.11,0.5132965932,0.3273194444
84.18,0.5132965932,0.3266944444
84.24,0.5126352705,0.3260555556
84.31,0.5119639279,0.3254305556
84.41,0.5119639279,0.3247916667
84.51,0.5119639279,0.3247916667
84.71,0.5113026052,0.3235277778
85.51,0.5113026052,0.3235277778
86.18,0.5119639279,0.3235277778
86.24,0.5126352705,0.3229027778
86.28,0.5126352705,0.3222638889
86.34,0.5119639279,0.3222638889
86.44,0.5113026052,0.3222638889
86.48,0.5106412826,0.3222638889
86.51,0.5099699399,0.321625
86.54,0.5093086172,0.3203611111
86.58,0.5086472946,0.3197361111
86.61,0.5079759519,0.3184722222
86.64,0.5073146293,0.3178333333
86.68,0.5073146293,0.3172083333
86.71,0.5073146293,0.3165694444
86.81,0.5073146293,0.3159444444
86.84,0.5073146293,0.3153055556
86.91,0.5073146293,0.3146805556
87.01,0.5073146293,0.3140416667
87.08,0.5073146293,0.3134027778
87.18,0.5073146293,0.3127777778
87.21,0.5073146293,0.3121388889
87.34,0.5066533066,0.3121388889
87.38,0.5066533066,0.3115138889
87.51,0.5066533066,0.3115138889
88.51,0.5066533066,0.3115138889
88.71,0.5073146293,0.3121388889
88.98,0.5073146293,0.3127777778
89.08,0.5073146293,0.3134027778
89.11,0.5073146293,0.3140416667
89.51,0.5073146293,0.3140416667
90.51,0.5073146293,0.3140416667
91.51,0.5073146293,0.3140416667
91.94,0.5073146293,0.3146805556
92.04,0.5099699399,0.3184722222
92.08,0.5119639279,0.321
92.11,0.5126352705,0.3222638889
92.14,0.5132965932,0.3222638889
92.27,0.5139579158,0.3229027778
92.31,0.5146292585,0.3229027778
92.37,0.5146292585,0.3235277778
92.47,0.5159619238,0.3235277778
92.51,0.5166232465,0.3235277778
92.54,0.5172845691,0.3235277778
92.61,0.5186172345,0.3235277778
92.64,0.5199498998,0.3235277778
92.67,0.5206112224,0.3235277778
92.74,0.5212725451,0.3235277778
92.77,0.5226052104,0.3235277778
92.81,0.5232665331,0.3235277778
93.01,0.5219438878,0.3235277778
93.04,0.5206112224,0.3222638889
93.07,0.5192785571,0.321625
93.11,0.5186172345,0.321
93.14,0.5179559118,0.321
93.31,0.5172845691,0.321
93.34,0.5152905812,0.3222638889
93.37,0.5139579158,0.3241666667
93.41,0.5139579158,0.3260555556
93.44,0.5126352705,0.3279583333
93.47,0.5126352705,0.3304861111
93.51,0.5126352705,0.3330138889
93.54,0.5119639279,0.3355416667
93.57,0.5119639279,0.3380833333
93.61,0.5113026052,0.3406111111
93.64,0.5106412826,0.3431388889
93.67,0.5099699399,0.3463055556
93.71,0.5093086172,0.3507222222
93.74,0.5086472946,0.3532638889
93.77,0.5086472946,0.3564166667
93.81,0.5079759519,0.3583194444
93.84,0.5079759519,0.3589444444
93.87,0.5079759519,0.3602083333
93.91,0.5093086172,0.36275
93.94,0.5093086172,0.3646388889
94.51,0.5093086172,0.3646388889
94.64,0.5093086172,0.3659027778
94.71,0.5099699399,0.3659027778
94.74,0.5099699399,0.3665416667
94.77,0.5099699399,0.3671666667
94.94,0.5106412826,0.3671666667
95.24,0.5106412826,0.3678055556
95.34,0.5106412826,0.3684444444
95.37,0.5099699399,0.3684444444
95.47,0.5093086172,0.3684444444
95.51,0.5093086172,0.3684444444
95.58,0.5093086172,0.3690694444
96.51,0.5093086172,0.3690694444
96.54,0.5093086172,0.3684444444
96.87,0.5099699399,0.3684444444
97.01,0.5106412826,0.3684444444
97.07,0.5106412826,0.3678055556
97.51,0.5106412826,0.3678055556
97.58,0.5113026052,0.3665416667
97.61,0.5113026052,0.3652777778
97.64,0.5113026052,0.3640138889
97.67,0.5113026052,0.36275
97.71,0.5113026052,0.3608472222
97.74,0.5119639279,0.3595833333
97.77,0.5119639279,0.3576805556
97.81,0.5119639279,0.3557916667
97.84,0.5113026052,0.3538888889
97.87,0.5113026052,0.352625
97.91,0.5106412826,0.3513611111
97.94,0.5106412826,0.3500972222
97.97,0.5106412826,0.3494583333
