time,x,y
27.42,0.4634268537,0.3810833333
27.46,0.4634268537,0.3785555556
27.49,0.4640981964,0.3766666667
27.53,0.4640981964,0.3747638889
27.56,0.4640981964,0.3735
27.59,0.4634268537,0.3722361111
27.62,0.4627655311,0.3703333333
27.66,0.4614328657,0.3678055556
27.69,0.4594388778,0.3652777778
27.72,0.4581162325,0.363375
27.76,0.4567835671,0.3621111111
27.79,0.4547895792,0.3614861111
27.82,0.4527955912,0.3608472222
27.86,0.4501302605,0.3602083333
27.89,0.4468036072,0.3589444444
27.92,0.4454809619,0.3589444444
27.96,0.4434869739,0.3583194444
27.99,0.4421543086,0.3583194444
28.02,0.4408216433,0.3583194444
28.06,0.439498998,0.3583194444
28.09,0.4388276553,0.3583194444
28.12,0.4381663327,0.3589444444
28.16,0.4368336673,0.3595833333
28.19,0.4361723447,0.3602083333
28.22,0.435501002,0.3608472222
28.26,0.4348396794,0.3614861111
28.29,0.4341783567,0.3621111111
28.32,0.4341783567,0.36275
28.36,0.433507014,0.3640138889
28.39,0.433507014,0.3652777778
28.42,0.433507014,0.3665416667
28.46,0.433507014,0.3678055556
28.49,0.433507014,0.3684444444
28.53,0.433507014,0.3697083333
28.56,0.433507014,0.3703333333
28.59,0.4348396794,0.3722361111
28.62,0.435501002,0.3735
28.69,0.4361723447,0.3747638889
28.72,0.4368336673,0.3753888889
28.76,0.4368336673,0.3760277778
28.79,0.4368336673,0.3766666667
28.82,0.43750501,0.3766666667
28.86,0.4381663327,0.3766666667
28.89,0.4381663327,0.3772916667
28.92,0.4388276553,0.3779305556
28.99,0.4401603206,0.3779305556
29.06,0.4408216433,0.3779305556
29.09,0.4408216433,0.3785555556
29.27,0.441492986,0.3791944444
29.29,0.4428156313,0.3798194444
29.32,0.4434869739,0.3810833333
29.36,0.4441482966,0.3817222222
29.43,0.4441482966,0.3823472222
29.46,0.4448096192,0.3829861111
29.52,0.4448096192,0.3829861111
29.56,0.4441482966,0.3829861111
29.59,0.4434869739,0.3836111111
29.62,0.4421543086,0.38425
29.66,0.441492986,0.38425
29.69,0.4408216433,0.38425
29.72,0.4401603206,0.38425
29.76,0.4381663327,0.3848888889
29.79,0.4368336673,0.3848888889
29.82,0.4361723447,0.3855138889
29.89,0.4348396794,0.3855138889
29.93,0.4341783567,0.3855138889
29.96,0.433507014,0.3861527778
30.02,0.4328456914,0.3861527778
30.36,0.4321843687,0.3861527778
30.49,0.4315130261,0.3861527778
30.53,0.4315130261,0.3861527778
30.56,0.4308517034,0.3861527778
31.36,0.4315130261,0.3861527778
31.42,0.4321843687,0.3861527778
31.49,0.4328456914,0.3855138889
31.52,0.4328456914,0.3855138889
31.56,0.4328456914,0.3848888889
31.59,0.433507014,0.3848888889
31.63,0.4341783567,0.3848888889
31.66,0.435501002,0.3848888889
31.69,0.4361723447,0.3836111111
31.72,0.4368336673,0.3836111111
31.79,0.43750501,0.3836111111
31.83,0.43750501,0.3829861111
31.92,0.4381663327,0.3829861111
31.99,0.4388276553,0.3829861111
32.03,0.4388276553,0.3823472222
32.09,0.439498998,0.3823472222
32.16,0.439498998,0.3817222222
32.27,0.439498998,0.3810833333
32.36,0.4401603206,0.3804583333
32.52,0.4408216433,0.3791944444
32.59,0.441492986,0.3798194444
32.62,0.4434869739,0.3804583333
32.66,0.4434869739,0.3810833333
32.69,0.4434869739,0.3817222222
32.72,0.4441482966,0.3829861111
32.76,0.4454809619,0.3848888889
32.79,0.4461422846,0.3855138889
32.83,0.4474749499,0.3886805556
32.86,0.4481362725,0.3937361111
32.89,0.4488076152,0.3981666667
32.92,0.4488076152,0.4006944444
32.96,0.4494689379,0.4044861111
32.99,0.4501302605,0.4082916667
33.03,0.4501302605,0.4127083333
33.06,0.4494689379,0.4165138889
33.09,0.4494689379,0.4215694444
33.12,0.4494689379,0.4253611111
33.16,0.4501302605,0.4285277778
33.19,0.4501302605,0.4304305556
33.23,0.4508016032,0.4323194444
33.26,0.4514629259,0.4335833333
33.46,0.4508016032,0.4335833333
33.53,0.4508016032,0.4335833333
34.26,0.4508016032,0.4342222222
34.36,0.4508016032,0.4348472222
34.39,0.4514629259,0.4354861111
34.52,0.4514629259,0.4354861111
35.52,0.4514629259,0.4354861111
35.69,0.4514629259,0.4348472222
35.72,0.4514629259,0.4342222222
35.76,0.4508016032,0.4329583333
35.79,0.4508016032,0.4323194444
35.96,0.4508016032,0.4316944444
35.99,0.4521242485,0.4304305556
36.02,0.4541182365,0.4278888889
36.06,0.4561122244,0.4253611111
